Date,Stock price,Strike price,T,Risk-Free Rate,Log Returns,Historical Volatility
2018-08-07,22.9227,,,0.0298,-0.002041368,0.218372906
2018-08-08,24.606,,,0.0296,0.030775249,0.218664618
2018-08-09,24.37,,,0.0293,-0.00418549,0.218597035
2018-08-10,23.6,,,0.0287,-0.013943526,0.218607576
2018-08-13,24.0753,,,0.0288,0.008659705,0.21855585
2018-08-14,23.8967,,,0.0289,-0.003233776,0.218484973
2018-08-15,22.7937,,,0.0286,-0.020523103,0.218591743
2018-08-16,22.6607,,,0.0287,-0.002541507,0.218518863
2018-08-17,21.5667,,,0.0287,-0.021489624,0.218642208
2018-08-20,19.4469,,,0.0282,-0.044933316,0.219409438
2018-08-21,20.7073,,,0.0285,0.027273094,0.219618307
2018-08-22,21.3913,,,0.0282,0.014113703,0.219613776
2018-08-23,21.276,,,0.0282,-0.002347197,0.219540224
2018-08-24,21.38,,,0.0282,0.002117719,0.219463835
2018-08-27,21.2,,,0.0285,-0.00367184,0.219394396
2018-08-28,21.2273,,,0.0288,0.000558897,0.219317355
2018-08-29,20.6847,,,0.0289,-0.011245531,0.219297802
2018-08-30,20.1507,,,0.0286,-0.011359089,0.219279291
2018-08-31,20.1333,,,0.0286,-0.000375172,0.219202888
2018-09-04,19.796,,,0.029,-0.00733752,0.219151944
2018-09-05,19.0033,,,0.029,-0.017748421,0.219211616
2018-09-06,18.9867,,,0.0288,-0.000379536,0.219135385
2018-09-07,17.34,,,0.0294,-0.039400395,0.21970228
2018-09-10,18.2173,,,0.0294,0.021434917,0.219798841
2018-09-11,18.6313,,,0.0298,0.009759149,0.219755383
2018-09-12,18.7627,,,0.0297,0.003052176,0.219681059
2018-09-13,19.2013,,,0.0297,0.010035298,0.219639703
2018-09-14,19.2507,,,0.0299,0.001115893,0.219563298
2018-09-17,19.336,,,0.0299,0.001920111,0.219487526
2018-09-18,19.7793,,,0.0305,0.00984428,0.219444882
2018-09-19,18.7007,,,0.0308,-0.024353054,0.219618089
2018-09-20,20.2373,,,0.0307,0.034294707,0.21999232
2018-09-21,19.8467,,,0.0307,-0.008464265,0.219949113
2018-09-24,19.8987,,,0.0308,0.001136399,0.219872924
2018-09-25,20,,,0.031,0.002205291,0.219797669
2018-09-26,20.1273,,,0.0306,0.002755524,0.219723285
2018-09-27,20.86,,,0.0306,0.015528784,0.219734869
2018-09-28,18.0173,,,0.0305,-0.063624594,0.221291801
2018-10-01,20.3847,,,0.0309,0.053614614,0.22231683
2018-10-02,20.93,,,0.0305,0.011464904,0.222285659
2018-10-03,20.222,,,0.0315,-0.014945122,0.222304338
2018-10-04,19.5967,,,0.0319,-0.013641162,0.222307622
2018-10-05,18.31,,,0.0323,-0.0294946,0.222585656
2018-10-08,17.6347,,,0.0323,-0.016320268,0.222620989
2018-10-09,17.0167,,,0.0321,-0.015492733,0.222645467
2018-10-10,17.6407,,,0.0322,0.015640472,0.222656761
2018-10-11,17.1687,,,0.0314,-0.011778402,0.222640005
2018-10-12,17.4,,,0.0315,0.005811836,0.222574038
2018-10-15,17.2707,,,0.0316,-0.003239308,0.222503418
2018-10-16,17.7133,,,0.0316,0.010989538,0.222468896
2018-10-17,18.8267,,,0.0319,0.026474724,0.222651878
2018-10-18,17.9527,,,0.0317,-0.020644429,0.222751058
2018-10-19,17.826,,,0.032,-0.003075871,0.222680111
2018-10-22,17.3787,,,0.032,-0.011036616,0.222656519
2018-10-23,17.5913,,,0.0317,0.005280649,0.222588833
2018-10-24,20.07,,,0.031,0.057249437,0.223749054
2018-10-25,21.148,,,0.0314,0.022721929,0.223859706
2018-10-26,20.55,,,0.0308,-0.012457476,0.223849478
2018-10-29,22.498,,,0.0308,0.039332086,0.224346023
2018-10-30,21.8927,,,0.0312,-0.011844587,0.224329658
2018-10-31,22.1693,,,0.0315,0.005452655,0.224262
2018-11-01,22.5507,,,0.0314,0.007408047,0.224202989
2018-11-02,22.916,,,0.0322,0.006978786,0.224141886
2018-11-05,22.7,,,0.032,-0.004112956,0.224074549
2018-11-06,22.6047,,,0.0322,-0.00182711,0.22400089
2018-11-07,22.8893,,,0.0322,0.005433764,0.22393349
2018-11-08,23.2333,,,0.0324,0.006478389,0.223870346
2018-11-09,23.2667,,,0.0319,0.00062389,0.223794498
2018-11-12,23.2247,,,0.0319,-0.000784677,0.223719558
2018-11-13,22.2107,,,0.0314,-0.019387867,0.223797409
2018-11-14,22.8467,,,0.0312,0.012261233,0.223772781
2018-11-15,22.822,,,0.0311,-0.000469778,0.223697678
2018-11-16,23.0127,,,0.0308,0.003613875,0.223625402
2018-11-19,23.756,,,0.0306,0.013805741,0.223615332
2018-11-20,22.7833,,,0.0306,-0.018156688,0.223674896
2018-11-21,23.4667,,,0.0306,0.012835393,0.223655544
2018-11-23,22.2897,,,0.0305,-0.022347798,0.223781455
2018-11-26,21.6667,,,0.0307,-0.012311453,0.223770034
2018-11-27,22.67,,,0.0306,0.01965875,0.223831257
2018-11-28,23.066,,,0.0306,0.007520768,0.223773725
2018-11-29,23.1333,,,0.0303,0.001265302,0.223698697
2018-11-30,22.7887,,,0.0301,-0.006518039,0.223643228
2018-12-03,24,,,0.0298,0.022491691,0.223747839
2018-12-04,23.7367,,,0.0291,-0.004790901,0.223684201
2018-12-06,23.734,,,0.0287,-4.94029E-05,0.223609485
2018-12-07,24.6,,,0.0285,0.015564169,0.223618021
2018-12-10,24,,,0.0285,-0.010723865,0.223592397
2018-12-11,24.6607,,,0.0289,0.011794158,0.223564049
2018-12-12,24.628,,,0.0291,-0.000576255,0.22348998
2018-12-13,24.6767,,,0.0291,0.000857936,0.223415381
2018-12-14,25,,,0.0289,0.005652927,0.223350072
2018-12-17,24.1333,,,0.0286,-0.015323297,0.223372161
2018-12-18,23.3693,,,0.0282,-0.013971008,0.223378509
2018-12-19,22.5067,,,0.0277,-0.016333882,0.223412825
2018-12-20,21.8036,,,0.0279,-0.013783616,0.22341686
2018-12-21,21.16,,,0.0279,-0.013012543,0.223412661
2018-12-24,20.9,,,0.0274,-0.005369377,0.223352012
2018-12-26,20,,,0.0281,-0.01911629,0.223424093
2018-12-27,21.3227,,,0.0277,0.027812201,0.223626066
2018-12-28,21.54,,,0.0272,0.004403502,0.223557158
2018-12-31,22.5193,,,0.0269,0.019309188,0.223612938
2019-01-02,20.4067,,,0.0266,-0.042782107,0.22424207
2019-01-03,20.4667,,,0.0256,0.001275044,0.224168004
2019-01-04,20.4,,,0.0267,-0.001417656,0.224095437
2019-01-07,21.448,,,0.027,0.021756634,0.224186973
2019-01-08,22.7973,,,0.0273,0.026496613,0.224360637
2019-01-09,22.3667,,,0.0274,-0.008281502,0.224316272
2019-01-10,22.2933,,,0.0274,-0.001427552,0.224243897
2019-01-11,22.806,,,0.0271,0.00987476,0.224201393
2019-01-14,22.8253,,,0.0271,0.000367374,0.224127567
2019-01-15,22.3333,,,0.0272,-0.009463595,0.224091761
2019-01-16,22.9853,,,0.0273,0.012497277,0.224069825
2019-01-17,23.0807,,,0.0275,0.0017988,0.223996625
2019-01-18,21.5333,,,0.0279,-0.030138385,0.224273448
2019-01-22,20.3213,,,0.0274,-0.025159104,0.22444532
2019-01-23,19.5,,,0.0276,-0.017916876,0.224498354
2019-01-24,18.8687,,,0.0272,-0.014292632,0.224506555
2019-01-25,19.626,,,0.0276,0.017089815,0.224532791
2019-01-28,19.5273,,,0.0275,-0.002189596,0.224462163
2019-01-29,19.6847,,,0.0272,0.003486602,0.224391718
2019-01-30,20.03,,,0.027,0.007552149,0.224335956
2019-01-31,20.0667,,,0.0263,0.000795009,0.224262642
2019-02-01,20.3613,,,0.027,0.006329545,0.224201319
2019-02-04,20.8653,,,0.0273,0.010619131,0.224164718
2019-02-05,20.8327,,,0.0271,-0.000679073,0.224092228
2019-02-06,21.306,,,0.027,0.009756363,0.224049648
2019-02-07,20.8867,,,0.0265,-0.008632094,0.224008157
2019-02-08,20.4553,,,0.0263,-0.009063976,0.22396967
2019-02-11,20.7733,,,0.0265,0.00669964,0.223910278
2019-02-12,21.08,,,0.0268,0.006365113,0.223849487
2019-02-13,20.8233,,,0.0271,-0.005321051,0.223789731
2019-02-14,20.2253,,,0.0266,-0.012654584,0.223781589
2019-02-15,20.3,,,0.0266,0.001601066,0.223709316
2019-02-19,20.4373,,,0.0265,0.002927482,0.2236387
2019-02-20,20.294,,,0.0265,-0.003055864,0.223571171
2019-02-21,20.1207,,,0.0269,-0.00372457,0.223505663
2019-02-22,19.6327,,,0.0265,-0.010663055,0.223479769
2019-02-25,19.8607,,,0.0267,0.005014521,0.223414538
2019-02-26,19.4813,,,0.0264,-0.008376617,0.223371797
2019-02-27,20.1187,,,0.0269,0.01398198,0.223364746
2019-02-28,21.2613,,,0.0273,0.023989901,0.223491365
2019-03-01,20.4627,,,0.0276,-0.016626878,0.223527587
2019-03-04,19.8747,,,0.0272,-0.012662355,0.223519647
2019-03-05,18.8,,,0.0272,-0.024142733,0.22367009
2019-03-06,18.432,,,0.0269,-0.008585388,0.223628659
2019-03-07,18.5893,,,0.0264,0.003690575,0.22356017
2019-03-08,18.4607,,,0.0262,-0.003014872,0.223492998
2019-03-11,18.9013,,,0.0264,0.010243511,0.223454896
2019-03-12,19.0993,,,0.0261,0.004525775,0.223388706
2019-03-13,18.9267,,,0.0261,-0.003942552,0.223324479
2019-03-14,19.4967,,,0.0263,0.012886211,0.223307453
2019-03-15,18.9007,,,0.0259,-0.01348322,0.223307647
2019-03-18,18.4,,,0.026,-0.011660066,0.223290401
2019-03-19,17.8333,,,0.0261,-0.013586107,0.223291484
2019-03-20,17.9793,,,0.0254,0.003541064,0.223223203
2019-03-21,18.1733,,,0.0254,0.004661017,0.223157828
2019-03-22,18.172,,,0.0244,-3.10677E-05,0.223086657
2019-03-25,17.314,,,0.0243,-0.021005315,0.223183431
2019-03-26,17.6293,,,0.0241,0.007837655,0.223131219
2019-03-27,17.9167,,,0.0239,0.007022954,0.223075018
2019-03-28,18.4773,,,0.0239,0.013380488,0.223062873
2019-03-29,18.58,,,0.0241,0.0024072,0.222993012
2019-04-01,18.8413,,,0.0249,0.006065155,0.222932808
2019-04-02,19.22,,,0.0248,0.008642519,0.222885175
2019-04-03,19.1547,,,0.0252,-0.001478029,0.222815865
2019-04-04,17.4593,,,0.0251,-0.040248527,0.223343472
2019-04-05,17.9907,,,0.025,0.013021234,0.223328055
2019-04-08,18.5127,,,0.0252,0.012421702,0.223307377
2019-04-09,18.11,,,0.0251,-0.009551313,0.223273323
2019-04-10,18.4493,,,0.0248,0.008061443,0.223222575
2019-04-11,17.8867,,,0.0251,-0.01344967,0.223222257
2019-04-12,18.0147,,,0.0256,0.003096811,0.223153876
2019-04-15,17.9087,,,0.0255,-0.002562973,0.223086812
2019-04-16,17.7167,,,0.026,-0.00468123,0.223026156
2019-04-17,18.3167,,,0.0259,0.014464401,0.223024545
2019-04-18,18.082,,,0.0257,-0.005600767,0.22296776
2019-04-22,17.9333,,,0.0259,-0.003586251,0.22290359
2019-04-23,17.3433,,,0.0257,-0.014528477,0.222914564
2019-04-24,17.59,,,0.0253,0.006134103,0.222855364
2019-04-25,17,,,0.0254,-0.014816918,0.222869421
2019-04-26,16.4333,,,0.0251,-0.014724138,0.222882342
2019-04-29,15.724,,,0.0254,-0.019161748,0.222950294
2019-04-30,16.1373,,,0.0251,0.011267838,0.222921105
2019-05-01,15.9233,,,0.0252,-0.005797795,0.222865353
2019-05-02,16.368,,,0.0255,0.011962539,0.222841681
2019-05-03,16.2573,,,0.0254,-0.002947196,0.222776099
2019-05-06,16.668,,,0.0251,0.010835072,0.222743787
2019-05-07,17.12,,,0.0245,0.011620269,0.222717404
2019-05-08,16.4627,,,0.0249,-0.017002696,0.222756845
2019-05-09,16.1333,,,0.0245,-0.008777854,0.222717903
2019-05-10,15.9833,,,0.0247,-0.004056759,0.222655726
2019-05-13,15.4673,,,0.024,-0.014251942,0.222663466
2019-05-14,15.2867,,,0.0242,-0.005100766,0.222605116
2019-05-15,15.288,,,0.0237,3.69314E-05,0.222535712
2019-05-16,15.2993,,,0.024,0.000320887,0.222466303
2019-05-17,14.7973,,,0.0239,-0.014489082,0.222476505
2019-05-20,13.52,,,0.0241,-0.039205787,0.222963072
2019-05-21,13.184,,,0.0243,-0.010929497,0.222939522
2019-05-22,13.2733,,,0.0239,0.002931716,0.222872252
2019-05-23,12.956,,,0.0231,-0.010507971,0.222845414
2019-05-24,13.322,,,0.0232,0.01209849,0.222823581
2019-05-28,12.7467,,,0.0226,-0.019171665,0.222890006
2019-05-29,12.4733,,,0.0225,-0.009416397,0.222855127
2019-05-30,12.5833,,,0.0222,0.003813183,0.222789917
2019-05-31,12.34,,,0.0214,-0.008479391,0.222748914
2019-06-03,12.3673,,,0.0207,0.000959736,0.222679984
2019-06-04,12.0733,,,0.0212,-0.010448904,0.222652743
2019-06-05,13.2453,,,0.0212,0.040235807,0.223137089
2019-06-06,13.6293,,,0.0212,0.012411752,0.223117759
2019-06-07,13.6667,,,0.0209,0.00119011,0.223048971
2019-06-10,14.0167,,,0.0215,0.010982117,0.223018471
2019-06-11,14.6096,,,0.0215,0.017992547,0.223056326
2019-06-12,14.8633,,,0.0213,0.007476918,0.223004435
2019-06-13,14.0253,,,0.021,-0.025203084,0.22316583
2019-06-14,14.0833,,,0.0209,0.001792271,0.223097653
2019-06-17,14.3653,,,0.0209,0.008610269,0.223051841
2019-06-18,15.248,,,0.0206,0.025898183,0.223207233
2019-06-19,15.0073,,,0.0203,-0.006910319,0.223157731
2019-06-20,14.8667,,,0.0201,-0.004087987,0.223096484
2019-06-21,14.4147,,,0.0207,-0.01340897,0.223095132
2019-06-24,14.8827,,,0.0202,0.013876119,0.223088639
2019-06-25,14.9593,,,0.02,0.002229544,0.223021222
2019-06-26,14.6873,,,0.0205,-0.007969306,0.22297774
2019-06-27,14.63,,,0.0201,-0.00169764,0.222911095
2019-06-28,14.7327,,,0.02,0.003038019,0.222845055
2019-07-01,15.3473,,,0.0203,0.017749637,0.222879696
2019-07-02,15.2593,,,0.0198,-0.002497371,0.222814666
2019-07-03,15.9593,,,0.0196,0.019479227,0.222870809
2019-07-05,15.638,,,0.0204,-0.00883263,0.22283296
2019-07-08,15.416,,,0.0205,-0.006209507,0.222780558
2019-07-09,15.2647,,,0.0207,-0.004283428,0.222720531
2019-07-10,15.61,,,0.0207,0.00971463,0.222681815
2019-07-11,15.876,,,0.0213,0.007338187,0.222629986
2019-07-12,15.9833,,,0.0212,0.002925361,0.222564172
2019-07-15,16.5333,,,0.0209,0.014693095,0.222565574
2019-07-16,16.62,,,0.0213,0.002271473,0.222498914
2019-07-17,17.0447,,,0.0206,0.010958342,0.22246867
2019-07-18,17.0033,,,0.0204,-0.001056144,0.222401958
2019-07-19,17.046,,,0.0205,0.001089267,0.222334535
2019-07-22,17.25,,,0.0205,0.005166615,0.222274428
2019-07-23,17.114,,,0.0208,-0.003437572,0.222212465
2019-07-24,17.278,,,0.0205,0.004141942,0.222149575
2019-07-25,15.5667,,,0.0208,-0.045296914,0.222802754
2019-07-26,15.128,,,0.0208,-0.01241504,0.222792512
2019-07-29,15.1393,,,0.0206,0.000324279,0.222725123
2019-07-30,15.5267,,,0.0206,0.010973367,0.22269524
2019-07-31,16.2,,,0.0202,0.018435853,0.222737712
2019-08-01,16.1767,,,0.019,-0.000625083,0.2226709
2019-08-02,15.4233,,,0.0186,-0.020712625,0.222757596
2019-08-05,15.3067,,,0.0175,-0.003295736,0.222695349
2019-08-06,15.4587,,,0.0173,0.004291399,0.222633103
2019-08-07,15.1,,,0.0171,-0.010196022,0.222605098
2019-08-08,15.63,,,0.0172,0.014982031,0.222609479
2019-08-09,15.7369,,,0.0174,0.002960207,0.222544539
2019-08-12,15.5327,,,0.0165,-0.005672231,0.222490642
2019-08-13,15.254,,,0.0168,-0.007863212,0.222447631
2019-08-14,15.414,,,0.0159,0.004531613,0.222386334
2019-08-15,14.724,,,0.0152,-0.019889546,0.222460983
2019-08-16,14.444,,,0.0155,-0.008338329,0.222420751
2019-08-19,14.9473,,,0.016,0.014875271,0.222424317
2019-08-20,15.1747,,,0.0155,0.006557363,0.222370129
2019-08-21,14.8007,,,0.0159,-0.010837858,0.222347156
2019-08-22,14.8533,,,0.0162,0.001540697,0.222280985
2019-08-23,14.6647,,,0.0152,-0.00554977,0.222226892
2019-08-26,14.24,,,0.0154,-0.012763194,0.22221999
2019-08-27,14.3827,,,0.0149,0.004330433,0.222158614
2019-08-28,14.246,,,0.0147,-0.004147482,0.222099558
2019-08-29,14.6,,,0.015,0.010659916,0.222068327
2019-08-30,15.2767,,,0.015,0.019676694,0.222126585
2019-09-03,14.9387,,,0.0147,-0.009716744,0.222095671
2019-09-04,15.126,,,0.0147,0.00541129,0.222037685
2019-09-05,14.8333,,,0.0157,-0.008486316,0.22199885
2019-09-06,15.1467,,,0.0155,0.009080243,0.221957697
2019-09-09,15.3333,,,0.0163,0.005317609,0.221899543
2019-09-10,15.3867,,,0.0172,0.001509853,0.221833953
2019-09-11,15.8253,,,0.0175,0.012206465,0.221814269
2019-09-12,16.5133,,,0.0179,0.018481919,0.221857283
2019-09-13,16.464,,,0.019,-0.001298513,0.221792592
2019-09-16,16.4,,,0.0184,-0.001691509,0.22172849
2019-09-17,16.1647,,,0.0181,-0.006276199,0.221678332
2019-09-18,16.3333,,,0.018,0.00450629,0.221618064
2019-09-19,16.4,,,0.0179,0.001769909,0.221553016
2019-09-20,16.4327,,,0.0174,0.000865079,0.221487538
2019-09-23,16,,,0.0172,-0.011588944,0.221471324
2019-09-24,16.1013,,,0.0164,0.002740959,0.221407579
2019-09-25,14.9707,,,0.0173,-0.031618834,0.221688633
2019-09-26,15.3773,,,0.017,0.01163798,0.221664875
2019-09-27,16.1467,,,0.0169,0.021203689,0.221743118
2019-09-30,16.2,,,0.0168,0.001431238,0.221678059
2019-10-01,16.1,,,0.0165,-0.002689139,0.221616199
2019-10-02,16.2193,,,0.016,0.003206231,0.221553404
2019-10-03,15.4573,,,0.0154,-0.020898471,0.221641464
2019-10-04,15.4407,,,0.0152,-0.000466651,0.221576615
2019-10-07,15.32,,,0.0156,-0.00340822,0.221516607
2019-10-08,15.7247,,,0.0154,0.011323603,0.221490711
2019-10-09,16.088,,,0.0159,0.009919689,0.221455313
2019-10-10,16.352,,,0.0167,0.007068821,0.221404726
2019-10-11,16.4767,,,0.0176,0.003299356,0.22134242
2019-10-14,16.5267,,,0.0176,0.001315909,0.221277792
2019-10-15,17.18,,,0.0177,0.016837016,0.221301802
2019-10-16,17.1593,,,0.0175,-0.000523592,0.221237411
2019-10-17,17.5,,,0.0176,0.008538482,0.22119411
2019-10-18,17.38,,,0.0176,-0.002988277,0.221133573
2019-10-21,17.222,,,0.018,-0.003966187,0.22107569
2019-10-22,16.9547,,,0.0178,-0.006793475,0.22102895
2019-10-23,16.9667,,,0.0177,0.000307271,0.220964477
2019-10-24,19.8913,,,0.0177,0.069065787,0.222456464
2019-10-25,19.848,,,0.018,-0.000946416,0.222392382
2019-10-28,21.836,,,0.0185,0.041456334,0.22287875
2019-10-29,21.3327,,,0.0184,-0.01012726,0.222851588
2019-10-30,20.8667,,,0.0178,-0.009592054,0.222820738
2019-10-31,20.8733,,,0.0169,0.000137343,0.222756016
2019-11-01,21.088,,,0.0173,0.004444278,0.222696227
2019-11-04,20.9867,,,0.0179,-0.002091238,0.222633882
2019-11-05,21.308,,,0.0186,0.006598534,0.222581206
2019-11-06,21.2,,,0.0181,-0.002206827,0.222519178
2019-11-07,21.9427,,,0.0192,0.014954205,0.222522554
2019-11-08,22.3,,,0.0194,0.007014798,0.222471668
2019-11-11,22.93,,,0.0194,0.012099192,0.22245073
2019-11-12,23.1267,,,0.0192,0.003709612,0.222389545
2019-11-13,23.6667,,,0.0188,0.010024039,0.222354372
2019-11-14,23.074,,,0.0182,-0.011014817,0.222334242
2019-11-15,23.376,,,0.0184,0.00564731,0.222278383
2019-11-18,23.5278,,,0.0181,0.002811121,0.222215816
2019-11-19,23.45,,,0.0179,-0.001438473,0.222153045
2019-11-20,24,,,0.0173,0.010068395,0.222118337
2019-11-21,23.634,,,0.0177,-0.006674011,0.222071601
2019-11-22,22.6773,,,0.0177,-0.017945886,0.222119912
2019-11-25,22.9547,,,0.0176,0.005280276,0.222063168
2019-11-26,22.3513,,,0.0174,-0.011568834,0.222047488
2019-11-27,22.0747,,,0.0177,-0.005407978,0.221995327
2019-11-29,22.074,,,0.0178,-1.37719E-05,0.22193164
2019-12-02,21.96,,,0.0183,-0.002248702,0.221870494
2019-12-03,22.1747,,,0.0172,0.004225417,0.221811148
2019-12-04,22.5167,,,0.0177,0.006646989,0.221759519
2019-12-05,22.1887,,,0.018,-0.006372883,0.221711673
2019-12-06,22.3333,,,0.0184,0.002821041,0.221649778
2019-12-09,22.4393,,,0.0183,0.002056405,0.221587008
2019-12-10,22.664,,,0.0185,0.004327257,0.221528156
2019-12-11,23.4584,,,0.0179,0.014961826,0.221532058
2019-12-12,23.6613,,,0.019,0.003740215,0.221471949
2019-12-13,24.07,,,0.0182,0.007437488,0.221423903
2019-12-16,24.17,,,0.0189,0.00180056,0.221361139
2019-12-17,25.266,,,0.0189,0.019259841,0.22141109
2019-12-18,25.3753,,,0.0192,0.001874694,0.221348452
2019-12-19,26.488,,,0.0192,0.018637982,0.22139082
2019-12-20,27.3527,,,0.0192,0.013951034,0.221385381
2019-12-23,27.452,,,0.0193,0.001573788,0.221322628
2019-12-24,27.8907,,,0.019,0.006885424,0.221272336
2019-12-26,28.5273,,,0.019,0.009801255,0.221236645
2019-12-27,29,,,0.0188,0.007137329,0.221187444
2019-12-30,28.586,,,0.019,-0.006244609,0.221139917
2019-12-31,27,,,0.0192,-0.024789625,0.221286068
2020-01-02,28.3,,,0.0188,0.020422671,0.221349942
2020-01-03,29.3667,,,0.018,0.016068711,0.221364088
2020-01-06,29.3647,,,0.0181,-2.95784E-05,0.221301478
2020-01-07,30.76,,,0.0183,0.020160763,0.221361662
2020-01-08,31.58,,,0.0187,0.011425795,0.221336402
2020-01-09,33.14,,,0.0185,0.020940378,0.221406259
2020-01-10,32.1193,,,0.0183,-0.013586432,0.221408994
2020-01-13,32.9,,,0.0185,0.010429826,0.221377111
2020-01-14,36.2837,,,0.0182,0.04251567,0.221876936
2020-01-15,35.3173,,,0.0179,-0.011724073,0.221863661
2020-01-16,32.9167,,,0.0181,-0.030571205,0.222113755
2020-01-17,33.8407,,,0.0184,0.012023049,0.222092385
2020-01-21,35.35,,,0.0178,0.01895008,0.2221366
2020-01-22,38.126,,,0.0177,0.032831825,0.222404033
2020-01-23,37.6167,,,0.0174,-0.00584055,0.222355042
2020-01-24,38.042,,,0.017,0.004882648,0.222298062
2020-01-27,36.1327,,,0.0161,-0.022362926,0.222404935
2020-01-28,37.8993,,,0.0165,0.020730773,0.222470334
2020-01-29,38.3793,,,0.016,0.005465861,0.222415076
2020-01-30,42.1613,,,0.0157,0.040816944,0.222863882
2020-01-31,42.6667,,,0.0151,0.005175061,0.222807637
2020-02-03,44.9127,,,0.0154,0.02228011,0.222892459
2020-02-04,58.864,,,0.0161,0.117480606,0.227106569
2020-02-05,54.884,,,0.0166,-0.030404015,0.227345291
2020-02-06,46.6613,,,0.0165,-0.070488921,0.228852039
2020-02-07,48.7033,,,0.0159,0.018601555,0.228886218
2020-02-10,53.3333,,,0.0156,0.039440068,0.22928243
2020-02-11,51.2527,,,0.0159,-0.017281707,0.229318432
2020-02-12,51.858,,,0.0162,0.005099014,0.229260135
2020-02-13,49.456,,,0.0161,-0.020596776,0.229336087
2020-02-14,52.4813,,,0.0159,0.025785597,0.229464055
2020-02-18,56.1067,,,0.0155,0.029010141,0.229644124
2020-02-19,61.5667,,,0.0156,0.04033115,0.230057805
2020-02-20,60.7967,,,0.0152,-0.005465869,0.230005712
2020-02-21,60.4653,,,0.0146,-0.002373795,0.229944747
2020-02-24,55.9333,,,0.0138,-0.033835769,0.230246188
2020-02-25,56.6,,,0.0133,0.005145988,0.230187946
2020-02-26,52.1667,,,0.0133,-0.035423067,0.230522386
2020-02-27,48.6667,,,0.013,-0.030161466,0.230748491
2020-02-28,41.98,,,0.0113,-0.064189464,0.231959017
2020-03-02,47.4173,,,0.011,0.052894387,0.232713843
2020-03-03,53.6667,,,0.0102,0.05376807,0.233491982
2020-03-04,50.9307,,,0.0102,-0.022725246,0.233592268
2020-03-05,48.2513,,,0.0092,-0.023470627,0.233702834
2020-03-06,46.0002,,,0.0074,-0.020749299,0.233775936
2020-03-09,40.3593,,,0.0054,-0.056816095,0.234696658
2020-03-10,43.962,,,0.0076,0.037133817,0.235025491
2020-03-11,42.68,,,0.0082,-0.012853031,0.23501509
2020-03-12,38.726,,,0.0088,-0.04222177,0.235495365
2020-03-13,39.6667,,,0.0094,0.010423431,0.235458332
2020-03-16,31.3,,,0.0073,-0.102881734,0.238539612
2020-03-17,29.334,,,0.0102,-0.02817305,0.238715436
2020-03-18,25.9333,,,0.0118,-0.053513504,0.23950056
2020-03-19,24.9798,,,0.0112,-0.016268827,0.239516923
2020-03-20,29.2133,,,0.0092,0.067991662,0.24076337
2020-03-23,28.9067,,,0.0076,-0.004582103,0.240704895
2020-03-24,31.82,,,0.0084,0.04170166,0.24112412
2020-03-25,36.35,,,0.0088,0.05780424,0.241994565
2020-03-26,36.4927,,,0.0083,0.001701582,0.241928379
2020-03-27,33.6667,,,0.0072,-0.035005448,0.242225575
2020-03-30,34.0173,,,0.007,0.004499291,0.242163322
2020-03-31,33.4167,,,0.007,-0.00773628,0.242116972
2020-04-01,33.6,,,0.0062,0.002375718,0.242051445
2020-04-02,32.0687,,,0.0063,-0.020257923,0.242109726
2020-04-03,33.9667,,,0.0062,0.024972001,0.242212093
2020-04-06,34.08,,,0.0067,0.001446231,0.242145977
2020-04-07,36.3333,,,0.0075,0.027805259,0.242289478
2020-04-08,36.9467,,,0.0077,0.007270809,0.242235633
2020-04-09,37.4727,,,0.0073,0.006139332,0.242177941
2020-04-13,39.344,,,0.0076,0.021163525,0.242231048
2020-04-14,46.598,,,0.0076,0.073488766,0.24366488
2020-04-15,49.4667,,,0.0063,0.025945662,0.243777757
2020-04-16,47.796,,,0.0061,-0.014921386,0.243780359
2020-04-17,51.4853,,,0.0065,0.032291695,0.243994292
2020-04-20,48.8467,,,0.0063,-0.022848019,0.244084315
2020-04-21,48.6747,,,0.0058,-0.001531945,0.244019311
2020-04-22,46.932,,,0.0063,-0.015834221,0.244029983
2020-04-23,48.5067,,,0.0061,0.014332668,0.244015613
2020-04-24,47.3873,,,0.006,-0.010139765,0.243982442
2020-04-27,49.174,,,0.0067,0.016073572,0.243982233
2020-04-28,53.0427,,,0.0062,0.032890086,0.244205673
2020-04-29,52.678,,,0.0063,-0.002996345,0.24414334
2020-04-30,57.0127,,,0.0064,0.034342331,0.244392704
2020-05-01,50.3333,,,0.0064,-0.054116204,0.245166481
2020-05-04,46.7333,,,0.0064,-0.032228956,0.245402346
2020-05-05,52.6527,,,0.0066,0.051794197,0.246059831
2020-05-06,51.7667,,,0.0072,-0.007370166,0.246011496
2020-05-07,51.814,,,0.0063,0.00039664,0.245944994
2020-05-08,52.918,,,0.0069,0.009156301,0.245898116
2020-05-11,52.7007,,,0.0073,-0.001787038,0.24583346
2020-05-12,55.1333,,,0.0069,0.019597604,0.2458654
2020-05-13,54.722,,,0.0064,-0.003252026,0.245803488
2020-05-14,52,,,0.0063,-0.022158618,0.245882243
2020-05-15,52.69,,,0.0064,0.005724855,0.24582282
2020-05-18,55.1853,,,0.0073,0.020095209,0.245859963
2020-05-19,54.3447,,,0.007,-0.006666212,0.245808944
2020-05-20,54.7,,,0.0068,0.002830131,0.24574398
